location,realm,normalized_x,normalized_y,region,biome_id,distance_to_capital,forced,contract,verdict
me_land_2123,GON,0.6288156,0.7537860,me_south_gondor_region,9,0.1748260,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2124,LIN,0.2432234,0.1773327,me_lindon_region,1,0.1406272,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_2125,HRA,0.6769231,0.8397655,me_near_harad_region,10,0.0304781,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2126,ANG,0.4490842,0.1416707,me_north_arnor_region,1,0.0039732,yes,occupied-hold: Mount Gram is the Angmar remnant's occupied hold.,accepted_required_frontier_owner
me_land_2127,WILD,0.4739927,0.1768442,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2128,BLU,0.3040293,0.1929653,me_lindon_region,1,0.0292323,no,Surviving Ered Luin halls,accepted_source_side_envelope
me_land_2129,KHA,0.7750916,0.8075232,me_khand_region,10,0.0797515,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_2130,WILD,0.6517705,0.5007328,me_brown_lands_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2131,RHU,0.7997558,0.2735711,me_rhun_region,9,0.0640096,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2132,WILD,0.7115995,0.0757206,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_2133,ROH,0.5333333,0.4382022,me_rohan_region,9,0.1217824,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_2134,WILD,0.7301587,0.5158769,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2135,MOR,0.6947497,0.5564240,me_mordor_region,1,0.1028250,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_2136,WILD,0.7474969,0.0781632,me_northern_wastes_region,1,,no,deliberately unclaimed,wild_forodwaith
me_land_2137,HRA,0.6913309,0.8837323,me_near_harad_region,10,0.0354312,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2138,WILD,0.7282051,0.5764533,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_2139,HRA,0.6573871,0.9379580,me_far_harad_region,10,0.0765451,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2140,WOO,0.5987790,0.2471910,me_mirkwood_region,3,0.0950037,no,Arda Maps Mirkwood polygon: northern/eastern Woodland Realm; Thranduil's northern and eastern Mirkwood; Woodland Realm in northern and northeastern Mirkwood,accepted_source_zone_overlap
me_land_2141,WILD,0.3391941,0.1587689,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2142,KHA,0.8034188,0.8001954,me_khand_region,9,0.1145574,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_2143,GON,0.5746032,0.6223742,me_anorien_region,1,0.0131742,no,occupied-fief: Lossarnach is a named Gondorian fief below Minas Tirith.,accepted_required_frontier_owner
me_land_2144,RH3,0.8043956,0.2120176,me_rhun_region,9,0.0334427,no,northeastern Rhûn confederation beyond the Iron Hills,accepted_frontier_polygon
me_land_2145,UMB,0.5411477,0.9609184,me_umbar_region,10,0.0678810,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_2146,RHU,0.6932845,0.2462140,me_rhun_region,9,0.1534777,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2147,LOR,0.5052503,0.3673669,me_anduin_vale_region,1,0.0303687,no,Arda Maps Golden Wood / Naith physical polygon; Naith between Misty foothills and Anduin; Lothlórien's Naith east of the Misty crest and west of Anduin,accepted_source_zone_overlap
me_land_2148,WILD,0.7582418,0.9667807,me_far_harad_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_2149,MOR,0.6915751,0.5373718,me_mordor_region,1,0.1016849,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_2150,ROH,0.4871795,0.5012213,me_rohan_region,1,0.0436160,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_2151,GON,0.5201465,0.6008793,me_belfalas_region,1,0.1165096,no,occupied-fief: Lamedon answers Gondor's summons in the War of the Ring.,accepted_required_frontier_owner
me_land_2152,WILD,0.7809524,0.9272106,me_far_harad_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_2153,RH2,0.7648352,0.3204690,me_rhun_region,2,0.0762781,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_2154,WILD,0.4153846,0.1016121,me_angmar_region,5,,no,deliberately unclaimed,wild_unclaimed
me_land_2155,RH3,0.8161172,0.2203224,me_rhun_region,9,0.0217556,no,northeastern Rhûn confederation beyond the Iron Hills,accepted_frontier_polygon
me_land_2156,RHU,0.7750916,0.2452369,me_rhun_region,9,0.0112420,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2157,WILD,0.3448107,0.3199805,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2158,DUN,0.4241758,0.5002443,me_enedwaith_region,1,0.0377584,no,"Dunland lowlands west of Isen and the Gap, south of Glanduin",accepted_frontier_polygon
me_land_2159,WILD,0.8141636,0.8260870,me_khand_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_2160,HRA,0.7135531,0.9355154,me_far_harad_region,10,0.1011812,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2161,WILD,0.7892552,0.6536395,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2162,WILD,0.7780220,0.6468002,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2163,WILD,0.5457875,0.3165608,me_mirkwood_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2164,HNE,0.6324786,0.8470933,me_near_harad_region,9,0.0552655,no,Harnendor between the Poros approaches and the Harnen,accepted_frontier_polygon
me_land_2165,WILD,0.7282051,0.5984367,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_2166,WILD,0.4586081,0.1802638,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2167,ROH,0.4561661,0.5349292,me_rohan_region,1,0.0850490,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_2168,WILD,0.7514042,0.4704446,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2169,WILD,0.7435897,0.5486077,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_2170,WILD,0.5890110,0.6409380,me_ithilien_region,1,,no,deliberately unclaimed,wild_ithilien
me_land_2171,WILD,0.7369963,0.7191011,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2172,WILD,0.4542125,0.4127992,me_enedwaith_region,2,,no,deliberately unclaimed,wild_unclaimed
me_land_2173,DAM,0.5159951,0.6922325,me_belfalas_region,9,0.0571907,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_2174,UMB,0.5372405,0.9721544,me_umbar_region,9,0.0661662,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_2175,WILD,0.6185592,0.0581339,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_2176,HRA,0.7172161,0.8881290,me_near_harad_region,10,0.0863566,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2177,LIN,0.2542125,0.2970200,me_lindon_region,1,0.1307427,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_2178,UMB,0.5560440,0.8680997,me_umbar_region,9,0.1147889,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_2179,DAM,0.5135531,0.6585247,me_belfalas_region,1,0.0509870,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_2180,WILD,0.3418803,0.4465071,me_enedwaith_region,1,,no,deliberately unclaimed,wild_enedwaith
me_land_2181,WILD,0.4642247,0.1988276,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2182,KHA,0.7006105,0.7396190,me_khand_region,1,0.1091455,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_2183,HNE,0.5943834,0.8143625,me_near_harad_region,9,0.0914207,no,Harnendor between the Poros approaches and the Harnen,accepted_frontier_polygon
me_land_2184,MOR,0.6454212,0.6712262,me_mordor_region,8,0.0977536,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_2185,WILD,0.6065934,0.6223742,me_ithilien_region,1,,no,deliberately unclaimed,wild_ithilien
me_land_2186,WILD,0.3799756,0.3361016,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2187,GON,0.5858364,0.7459697,me_south_gondor_region,1,0.1355442,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2188,UMB,0.5435897,0.9164631,me_umbar_region,9,0.0705539,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_2189,WILD,0.4212454,0.3224231,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2190,UMB,0.5726496,0.8974108,me_near_harad_region,9,0.1316889,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_2191,GON,0.5355311,0.6448461,me_lebennin_region,1,0.0916363,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2192,WILD,0.6510379,0.1108940,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_2193,WILD,0.6168498,0.3023937,me_mirkwood_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2194,ROH,0.4935287,0.4826575,me_rohan_region,1,0.0565877,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_2195,LOS,0.3448107,0.1157792,me_forochel_region,1,0.0506574,no,Lossoth settlements around the Icebay,accepted_source_side_envelope
me_land_2196,RHU,0.7387057,0.1787982,me_rhun_region,1,0.0947999,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2197,WILD,0.4559219,0.1040547,me_angmar_region,5,,no,deliberately unclaimed,wild_unclaimed
me_land_2198,ROH,0.5267399,0.4973131,me_rohan_region,1,0.0695355,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_2199,WILD,0.3738706,0.1636541,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2200,WILD,0.4107448,0.2721055,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2201,LIN,0.2981685,0.3292623,me_lindon_region,1,0.1053946,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_2202,WILD,0.5238095,0.2857841,me_anduin_vale_region,1,,no,deliberately unclaimed,wild_buffer
me_land_2203,HRA,0.7054945,0.9443087,me_far_harad_region,10,0.0961325,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2204,DOR,0.6588523,0.3996092,me_rhun_region,9,0.0707376,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_2205,RHU,0.7833944,0.2359551,me_rhun_region,9,0.0302473,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2206,MOR,0.6749695,0.5779189,me_mordor_region,8,0.0619919,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_2207,WILD,0.4410256,0.5178310,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2208,WILD,0.7577534,0.9745970,me_far_harad_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_2209,WILD,0.4405372,0.5407914,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2210,WILD,0.4393162,0.2638007,me_north_arnor_region,1,,no,deliberately unclaimed,wild_buffer
me_land_2211,WILD,0.3418803,0.2906693,me_shire_breeland_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2212,GON,0.3833944,0.6541280,me_belfalas_region,1,0.3918949,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2213,DAM,0.4717949,0.6204201,me_belfalas_region,1,0.0628253,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_2214,RHU,0.7514042,0.2051783,me_rhun_region,9,0.0582426,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2215,WILD,0.7792430,0.1011236,me_northern_wastes_region,1,,no,deliberately unclaimed,wild_forodwaith
me_land_2216,WILD,0.6451770,0.2960430,me_rhun_region,1,,no,deliberately unclaimed,wild_buffer
me_land_2217,LIN,0.2561661,0.1607230,me_lindon_region,1,0.1245707,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_2218,GON,0.5142857,0.5964827,me_belfalas_region,1,0.1286205,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2219,RAN,0.4527473,0.2760137,me_north_arnor_region,1,0.0449099,no,The Angle and immediate Ranger refuge,accepted_source_side_envelope
me_land_2220,LOS,0.3663004,0.0517831,me_forochel_region,5,0.0507201,no,Lossoth settlements around the Icebay,accepted_source_side_envelope
me_land_2221,WILD,0.3833944,0.2989741,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2222,WILD,0.4600733,0.3507572,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2223,ESG,0.6114774,0.1700049,me_dale_region,1,0.0243121,no,Lake-town and Long Lake shore,accepted_source_side_envelope
me_land_2224,ROH,0.4818071,0.5300440,me_rohan_region,1,0.0346983,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_2225,WILD,0.4234432,0.5056180,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2226,WILD,0.6195360,0.0771861,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_2227,GON,0.5775336,0.6673180,me_south_gondor_region,1,0.0560364,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2228,RH2,0.7709402,0.3527113,me_rhun_region,9,0.0581829,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_2229,LOS,0.3877900,0.0591109,me_forochel_region,5,0.0920394,no,Lossoth settlements around the Icebay,accepted_source_side_envelope
me_land_2230,WILD,0.7750916,0.5959941,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2231,WILD,0.4671551,0.1172447,me_angmar_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2232,WILD,0.3555556,0.1768442,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2233,WILD,0.8126984,0.7176356,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2234,HNE,0.6210012,0.7699072,me_near_harad_region,9,0.0427216,no,Harnendor between the Poros approaches and the Harnen,accepted_frontier_polygon
me_land_2235,WILD,0.8241758,0.8485589,me_khand_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_2236,WDM,0.5533578,0.2608696,me_mirkwood_region,3,0.0427779,no,Arda Maps Mirkwood polygon: western Woodmen settlements; Woodmen settlements in western Mirkwood; Woodmen clearings along western and central Mirkwood,accepted_source_zone_overlap
me_land_2237,DAM,0.4947497,0.6873473,me_belfalas_region,1,0.0183808,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_2238,WILD,0.3851038,0.1362970,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2239,DUN,0.4315018,0.4689790,me_enedwaith_region,1,0.0033066,yes,realm-seat: Dunland Moot is the documented Dunland realm seat.,accepted_required_frontier_owner
me_land_2240,KHA,0.8070818,0.8153395,me_khand_region,10,0.1291932,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_2241,BEO,0.5391941,0.2252076,me_anduin_vale_region,1,0.0361963,no,Beorning crossings and upper Anduin vales,accepted_source_side_envelope
me_land_2242,LIN,0.3120879,0.3761602,me_lindon_region,1,0.1500897,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_2243,WILD,0.8126984,0.0239375,me_northern_wastes_region,1,,no,deliberately unclaimed,wild_forodwaith
me_land_2244,GON,0.5413919,0.5749878,me_anorien_region,1,0.0820256,no,shared-frontier: This generated cell is the Gondor side of the shared Halifirien beacon frontier.,accepted_required_frontier_owner
me_land_2245,WILD,0.8263736,0.2848070,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2246,ROH,0.5037851,0.5290669,me_rohan_region,1,0.0138053,no,rohan-mountain: Irensaga is a named Rohirric White Mountains summit.,accepted_required_frontier_owner
me_land_2247,WILD,0.5936508,0.0205178,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_2248,WOO,0.5550672,0.1954079,me_mirkwood_region,3,0.0660150,no,Arda Maps Mirkwood polygon: northern/eastern Woodland Realm; Thranduil's northern and eastern Mirkwood; Woodland Realm in northern and northeastern Mirkwood,accepted_source_zone_overlap
me_land_2249,WILD,0.4390720,0.3800684,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_2250,WILD,0.6268620,0.3961895,me_brown_lands_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_2251,HRA,0.6652015,0.9565217,me_far_harad_region,10,0.0887133,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_2252,WILD,0.5509158,0.0068393,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_2253,HNE,0.5814408,0.8187592,me_near_harad_region,9,0.1176349,no,Harnendor between the Poros approaches and the Harnen,accepted_frontier_polygon
me_land_2254,GON,0.3975580,0.5725452,me_belfalas_region,1,0.3632926,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2255,GON,0.4290598,0.6345872,me_belfalas_region,1,0.2991245,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2256,RHU,0.7323565,0.1397167,me_rhun_region,1,0.1335310,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_2257,GON,0.5316239,0.6091842,me_anorien_region,1,0.0931121,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_2258,WILD,0.8212454,0.9272106,me_far_harad_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_2259,LOS,0.2102564,0.0566683,me_forochel_region,1,0.2633940,no,Lossoth settlements around the Icebay,accepted_source_side_envelope
me_land_2260,WILD,0.4422466,0.3336590,me_enedwaith_region,6,,no,deliberately unclaimed,wild_buffer
